midi_infile,rms_random,rms_corrected_random,rms_median,rms_corrected_median,rms_preds,rms_corrected_preds
midi_files/chopin/chpn-p9.mid,17.12524903729496,2.726236811019625,25.04392276846521,2.930350921261672,14.295070262731315,2.6865202966565924
midi_files/chopin/chpn-p8.mid,20.311557571699094,2.7865323461331313,13.838236547963085,2.674104411402231,16.664071257051113,2.6799186660200474
midi_files/chopin/chpn-p22.mid,23.331538071670476,2.8146002420047136,20.912275065320923,2.7609077248195297,18.346995970634996,2.7320636841996
midi_files/chopin/chpn-p20.mid,20.06845801233884,2.7741312506448206,22.530476639928807,2.7709784694799917,18.614651346593757,2.6641888254968147
midi_files/chopin/chpn-p21.mid,21.02380958523174,2.7915427107874136,16.669711187378596,2.715223261102295,15.364552583202823,2.6830481085175477
midi_files/chopin/chp_op18.mid,23.747413282273378,2.817716158311705,14.376226128219264,2.7037995998835953,16.926324261372653,2.69414868670845
midi_files/chopin/chpn_op35_4.mid,21.8804928168698,2.7866361278593423,19.969735624416536,2.8254122788461413,15.15842475025327,2.6833345096929473
midi_files/chopin/chpn_op33_2.mid,22.03343647310329,2.8080513906478637,15.11870601601048,2.700041194527765,14.332600429615448,2.631242116380196
midi_files/chopin/chp_op31.mid,26.514669413548653,2.8299205763662045,17.15086807627374,2.7680888588317067,20.163739456977936,2.7545599288464255
midi_files/chopin/chpn_op25_e4.mid,19.120761410598565,2.761715708806889,15.934983195762614,2.744603198156059,15.763840676053114,2.6818716042950963
midi_files/chopin/chpn_op35_2.mid,24.90177772833525,2.830296082785398,18.67904164722159,2.7925855459436892,16.60114170047236,2.677304262720852
midi_files/chopin/chpn_op25_e1.mid,20.774831151201592,2.780606620382993,16.077039438892722,2.7622568682692474,15.800433233586885,2.67417559661144
midi_files/chopin/chpn_op33_4.mid,22.3185006987725,2.8057595004087483,16.114443480418515,2.737980240390121,15.173781630191566,2.6656657089844233
midi_files/chopin/chpn_op53.mid,26.265919857016772,2.826323248747585,19.551231698758333,2.7580321921677613,20.416118912130106,2.755289931041345
midi_files/chopin/chpn_op35_3.mid,23.27928286574667,2.806501445799945,22.155513563522497,2.8549672482931947,19.3809435066398,2.7385735577249055
midi_files/chopin/chpn_op35_1.mid,25.6002833998608,2.823747204013968,17.671264858804268,2.7391655926442087,18.592330185244016,2.7263247156731616
midi_files/chopin/chpn_op25_e2.mid,17.506536007803447,2.766021116686406,10.379378814356068,2.688759274073306,13.82685954538414,2.643393873805004
midi_files/chopin/chpn_op25_e3.mid,24.703217732351288,2.821684239811854,16.1401496277422,2.6917870757095335,20.089867499240377,2.7429768558804946
midi_files/chopin/chpn_op10_e12.mid,24.624337515642754,2.7985097977535482,22.00649721196515,2.836880808265746,20.48372753845676,2.766928044709096
midi_files/chopin/chpn_op10_e05.mid,27.775132785033477,2.835733706287252,14.884904850125924,2.7166403675445623,21.723027984586526,2.774810050336895
midi_files/chopin/chpn_op10_e01.mid,29.126282188705886,2.8489129788057372,17.755739009223188,2.7392272166075307,26.237259614369076,2.807725212269545
midi_files/chopin/chpn_op66.mid,22.83840596200282,2.807805280250623,14.94649473682819,2.7654187718330396,16.47794850353787,2.7025185581929034
midi_files/chopin/chpn-p10.mid,24.295380794511342,2.795848741676739,19.355131567944,2.79195828333817,26.26096340117331,2.8421188841342993
midi_files/chopin/chpn_op25_e12.mid,25.89873905984423,2.8373391665322174,19.144417775596906,2.7951443959804956,20.374278825552366,2.753923135233808
midi_files/chopin/chpn-p6.mid,17.27218559018309,2.7494107112723736,13.412818633818311,2.5131751595772327,12.630992649378037,2.5461178388642414
midi_files/chopin/chpn-p7.mid,19.503876476351834,2.765267905072915,13.292202027148809,2.585079250340098,15.583174559162115,2.6213083536718718
midi_files/chopin/chpn-p11.mid,19.93281684810253,2.764450668758623,14.893895561605097,2.6937427494101955,17.3302481228631,2.7596421869510546
midi_files/chopin/chpn-p13.mid,17.471452695526935,2.7207820322945087,19.615496402463137,2.8005214432284395,13.181950820482843,2.6115595652467625
midi_files/chopin/chpn_op25_e11.mid,28.35969646089941,2.8341059204309818,17.569435299591508,2.750042989461071,24.054232153392075,2.7838821814150108
midi_files/chopin/chpn-p5.mid,18.131494338760987,2.7623241632018307,16.274145940323766,2.690159200073321,14.307226814810576,2.6122620549015103
midi_files/chopin/chpn-p4.mid,18.3455608431306,2.7825437406937867,18.491720001375523,2.8589930149622,9.438367520760867,2.5335497177251978
midi_files/chopin/chpn-p12.mid,20.634923805299668,2.777263740763606,16.81772520090711,2.6275965972186834,17.275674051044735,2.7008237472885823
midi_files/chopin/chpn-p16.mid,27.36829100974328,2.8426191683809914,18.442797527776044,2.7406676892354196,24.78367625758335,2.8166815129903044
midi_files/chopin/chpn_op27_2.mid,23.810064465526747,2.8164299110788575,14.622353327060903,2.718647300740196,19.630022759931638,2.7797838499281085
midi_files/chopin/chpn-p1.mid,19.241424476949224,2.749200606637349,16.88801033178156,2.682483672724636,14.9034610023006,2.64546233161847
midi_files/chopin/chpn-p17.mid,20.385045994561818,2.7730090440380164,14.598199026923126,2.6355059824570946,11.560306283257614,2.5611558012108815
midi_files/chopin/chpn-p15.mid,19.301146484068582,2.7471988368655373,17.747571230593223,2.8394686730427297,14.026313968073072,2.54944515909557
midi_files/chopin/chpn-p3.mid,21.55799991842134,2.7526211284742907,18.521440024284082,2.838806708709095,13.601803180966694,2.6056847008379576
midi_files/chopin/chpn_op27_1.mid,21.891978582820407,2.788305558457312,21.634185146014328,2.857934454245625,17.414641797302426,2.662248841038443
midi_files/chopin/chpn-p2.mid,14.862823041802315,2.746874885652221,24.39190259657294,2.978971132093756,10.845270076901528,2.574049532186987
